	id	created_ts	text	user.name	location	verified	entities	RT	quoted_text
5124	1235741644974063621	2020-03-06 01:39:01	RT @BrandonBeckham_: @realDonaldTrump @CDCgov @HHSGov @DHSgov 🇺🇸 President @realDonaldTrump has no higher priority than the health, safety…	It's ME	None	False	{u'user_mentions': [{u'id': 338473859, u'indices': [3, 19], u'id_str': u'338473859', u'screen_name': u'BrandonBeckham_', u'name': u'\u2600\ufe0fBrandon Beckham, Esq.'}, {u'id': 25073877, u'indices': [21, 37], u'id_str': u'25073877', u'screen_name': u'realDonaldTrump', u'name': u'Donald J. Trump'}, {u'id': 146569971, u'indices': [38, 45], u'id_str': u'146569971', u'screen_name': u'CDCgov', u'name': u'CDC'}, {u'id': 44783853, u'indices': [46, 53], u'id_str': u'44783853', u'screen_name': u'HHSGov', u'name': u'HHS.gov'}, {u'id': 15647676, u'indices': [54, 61], u'id_str': u'15647676', u'screen_name': u'DHSgov', u'name': u'Homeland Security'}, {u'id': 25073877, u'indices': [75, 91], u'id_str': u'25073877', u'screen_name': u'realDonaldTrump', u'name': u'Donald J. Trump'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
5272	1235742297897254913	2020-03-06 01:41:37	RT @aroseblush: Trump had 2 months to order masks, Ventilators, &amp; Test KIts, while the Chinese suffered thru their epidemic. He did NOTHING…	🌊MamaShoo🌊	Ridgewood, NJ	False	{u'user_mentions': [{u'id': 23098409, u'indices': [3, 14], u'id_str': u'23098409', u'screen_name': u'aroseblush', u'name': u'Alex'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
5324	1235742478218579968	2020-03-06 01:42:20	The National Executive Council is yet to receive an information paper that contains recommendations on step up Measures to Prevent and Prepare the country from COVID-19.  story:https://t.co/zhQf6kPjxH  #government #NEC #coronavirus #covid19 https://t.co/6AGlwqCIql	EMTV	Papua New Guinea	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/9txVhoXHEX', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1235742478218579968', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}	0	
5327	1235742489266528256	2020-03-06 01:42:23	RT @TeaPainUSA: Trump is preventing’ #COVIDー19 testin’ to keep numbers of reported infections down.  Trump will gladly let you die just to…	Joanne	New York, NY	False	{u'user_mentions': [{u'id': 2421067430, u'indices': [3, 14], u'id_str': u'2421067430', u'screen_name': u'TeaPainUSA', u'name': u'Tea Pain'}], u'symbols': [], u'hashtags': [{u'indices': [37, 46], u'text': u'COVID\u30fc19'}], u'urls': []}	1	
5422	1235742801876234241	2020-03-06 01:43:37	RT @TeaPainUSA: Trump is preventing’ #COVIDー19 testin’ to keep numbers of reported infections down.  Trump will gladly let you die just to…	Dan Bartell	Denver, CO	False	{u'user_mentions': [{u'id': 2421067430, u'indices': [3, 14], u'id_str': u'2421067430', u'screen_name': u'TeaPainUSA', u'name': u'Tea Pain'}], u'symbols': [], u'hashtags': [{u'indices': [37, 46], u'text': u'COVID\u30fc19'}], u'urls': []}	1	
5437	1235742850417070080	2020-03-06 01:43:49	@stevesilberman @thedavidcrosby zzzzzzzzzz you are a drag...how do you prepare for, and a vaccine for, a new strain of super virus? You're hysterical for crissakes. Did you buy.out all the hand sanitiser and TP at your nearby market already? Everything isnt politics and opinion...	DOUGLAS HAIGHT	NY's Capital Region	False	{u'user_mentions': [{u'id': 18655567, u'indices': [0, 15], u'id_str': u'18655567', u'screen_name': u'stevesilberman', u'name': u'Steve Silberman'}, {u'id': 275361193, u'indices': [16, 31], u'id_str': u'275361193', u'screen_name': u'thedavidcrosby', u'name': u'David Crosby'}], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/xv2bvaZrR6', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1235742850417070080', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}	0	
5578	1235743387363368960	2020-03-06 01:45:57	RT @TeaPainUSA: Trump is preventing’ #COVIDー19 testin’ to keep numbers of reported infections down.  Trump will gladly let you die just to…	claire	None	False	{u'user_mentions': [{u'id': 2421067430, u'indices': [3, 14], u'id_str': u'2421067430', u'screen_name': u'TeaPainUSA', u'name': u'Tea Pain'}], u'symbols': [], u'hashtags': [{u'indices': [37, 46], u'text': u'COVID\u30fc19'}], u'urls': []}	1	
5634	1235743582645968896	2020-03-06 01:46:43	RT @TeaPainUSA: Trump is preventing’ #COVIDー19 testin’ to keep numbers of reported infections down.  Trump will gladly let you die just to…	man on the hill	Mount Dora Fl	False	{u'user_mentions': [{u'id': 2421067430, u'indices': [3, 14], u'id_str': u'2421067430', u'screen_name': u'TeaPainUSA', u'name': u'Tea Pain'}], u'symbols': [], u'hashtags': [{u'indices': [37, 46], u'text': u'COVID\u30fc19'}], u'urls': []}	1	
5808	1235744207723278338	2020-03-06 01:49:12	RT @imperialpref: Trump's had time to do multiple rallies, town halls, and 574 tweets this year so far this year. In those 65 days he did v…	kpm	St Louis, MO	False	{u'user_mentions': [{u'id': 2225530104, u'indices': [3, 16], u'id_str': u'2225530104', u'screen_name': u'imperialpref', u'name': u'Mike Davey'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
5818	1235744253914963968	2020-03-06 01:49:23	RT @TeaPainUSA: Trump is preventing’ #COVIDー19 testin’ to keep numbers of reported infections down.  Trump will gladly let you die just to…	Elaine Sauer	None	False	{u'user_mentions': [{u'id': 2421067430, u'indices': [3, 14], u'id_str': u'2421067430', u'screen_name': u'TeaPainUSA', u'name': u'Tea Pain'}], u'symbols': [], u'hashtags': [{u'indices': [37, 46], u'text': u'COVID\u30fc19'}], u'urls': []}	1	
5850	1235744365248565248	2020-03-06 01:49:50	RT @TeaPainUSA: Trump is preventing’ #COVIDー19 testin’ to keep numbers of reported infections down.  Trump will gladly let you die just to…	Henry Garcia III	Dallas, Texas	False	{u'user_mentions': [{u'id': 2421067430, u'indices': [3, 14], u'id_str': u'2421067430', u'screen_name': u'TeaPainUSA', u'name': u'Tea Pain'}], u'symbols': [], u'hashtags': [{u'indices': [37, 46], u'text': u'COVID\u30fc19'}], u'urls': []}	1	
5918	1235744662847188992	2020-03-06 01:51:01	RT @TeaPainUSA: Trump is preventing’ #COVIDー19 testin’ to keep numbers of reported infections down.  Trump will gladly let you die just to…	Alberta Williams🇨🇦	Canada	False	{u'user_mentions': [{u'id': 2421067430, u'indices': [3, 14], u'id_str': u'2421067430', u'screen_name': u'TeaPainUSA', u'name': u'Tea Pain'}], u'symbols': [], u'hashtags': [{u'indices': [37, 46], u'text': u'COVID\u30fc19'}], u'urls': []}	1	
6068	1235745397168955392	2020-03-06 01:53:56	"RT @EdselSalvana: ""As more countries declare outbreaks, we can't lock everyone out. There is a HIGH probability that it will come back. We…"	May	None	False	{u'user_mentions': [{u'id': 3138945535, u'indices': [3, 16], u'id_str': u'3138945535', u'screen_name': u'EdselSalvana', u'name': u'Dr. Edsel Salvana'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
6129	1235745678116048901	2020-03-06 01:55:03	RT @CTOJoffrey: 17 tests in Connecticut. We have zero covid-19 cases, we're amazing.   CT has approx 3.6 million residents, we're testing t…	America 1st	Ohio, USA	False	{u'user_mentions': [{u'id': 1188514779834523649, u'indices': [3, 14], u'id_str': u'1188514779834523649', u'screen_name': u'CTOJoffrey', u'name': u'Ali Eslami'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	Gov. Ned Lamont asks CDC for more coronavirus testing kits; Connecticut has 12 negative, 5 pending tests https://t.co/5ywA1zKEsG
6163	1235745875327987712	2020-03-06 01:55:50	RT @TeaPainUSA: Trump is preventing’ #COVIDー19 testin’ to keep numbers of reported infections down.  Trump will gladly let you die just to…	psheltona	Ashburn, VA	False	{u'user_mentions': [{u'id': 2421067430, u'indices': [3, 14], u'id_str': u'2421067430', u'screen_name': u'TeaPainUSA', u'name': u'Tea Pain'}], u'symbols': [], u'hashtags': [{u'indices': [37, 46], u'text': u'COVID\u30fc19'}], u'urls': []}	1	
6343	1235746705695371266	2020-03-06 01:59:08	RT @SPhillipsAB: I have no idea what this Minister is rambling on about.   Stop trolling me on twitter and figure out how to answer a basic…	Alyssa Linn Palmer	YYC/Cochrane 	False	{u'user_mentions': [{u'id': 43280157, u'indices': [3, 15], u'id_str': u'43280157', u'screen_name': u'SPhillipsAB', u'name': u'Shannon Phillips'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	In estimates, you demanded we build a new POC (even though the current POC works fine). You want endless spending in a time of restraint, but won’t stand up to your friends in #ExtinctionRebellion who want to shut down our critical infrastructure, industry and revenue. #ableg
6344	1235746710137139200	2020-03-06 01:59:09	RT @TeaPainUSA: Trump is preventing’ #COVIDー19 testin’ to keep numbers of reported infections down.  Trump will gladly let you die just to…	tête-à-tweets	None	False	{u'user_mentions': [{u'id': 2421067430, u'indices': [3, 14], u'id_str': u'2421067430', u'screen_name': u'TeaPainUSA', u'name': u'Tea Pain'}], u'symbols': [], u'hashtags': [{u'indices': [37, 46], u'text': u'COVID\u30fc19'}], u'urls': []}	1	
6533	1235747600382521345	2020-03-06 02:02:41	RT @Seattle2019nCov: HAPPY STORY ALERT: @UW @UWVirology has developed it's own #COVID19 test &amp; expects to be testing 1k-1.5k people per day…	Margeigh Novotny	San Francisco	False	{u'user_mentions': [{u'id': 1224491742319140864, u'indices': [3, 19], u'id_str': u'1224491742319140864', u'screen_name': u'Seattle2019nCov', u'name': u'Seattle Coronavirus Updates'}, {u'id': 27103822, u'indices': [40, 43], u'id_str': u'27103822', u'screen_name': u'UW', u'name': u'University of Washington'}, {u'id': 1107739623747276800, u'indices': [44, 55], u'id_str': u'1107739623747276800', u'screen_name': u'UWVirology', u'name': u'UW Virology'}], u'symbols': [], u'hashtags': [{u'indices': [79, 87], u'text': u'COVID19'}], u'urls': []}	1	
6934	1235750001415876609	2020-03-06 02:12:14	More sandbag, sabotage by resister traitor, deep state plants.	MLBTrump🇺🇸 ❤️ 🇺🇸 He had me at the escalator 🙏	Arizona, USA	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': []}	0	AND ... 6 labs are up and running with 4 more expected ready soon.   https://t.co/yIYPySdW8l
7155	1235751406218424329	2020-03-06 02:17:49	"Obama Upstages Trump With Coronavirus Prep Message To America https://t.co/JdDTLBdaNX via @YouTube President, Obama ""Listen to the experts"""	Louis Burgess Jr	None	False	{u'user_mentions': [{u'id': 10228272, u'indices': [90, 98], u'id_str': u'10228272', u'screen_name': u'YouTube', u'name': u'YouTube'}], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/JdDTLBdaNX', u'indices': [62, 85], u'expanded_url': u'https://youtu.be/YPKhBVb5wos', u'display_url': u'youtu.be/YPKhBVb5wos'}]}	0	
7157	1235751417215737856	2020-03-06 02:17:51	The US Gov't. is rationing coronavirus tests.  They don't have enough &amp; they won't have enough for projected future demand.  That is exactly what VP  Pence said today.   This govt had weeks to prepare.  Virus was revealed in December.   https://t.co/Ltyyn8nQ0T	jhwygirl	Missoula	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/KJGF0e2eGI', u'indices': [121, 144], u'expanded_url': u'https://twitter.com/i/web/status/1235751417215737856', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}	0	
7317	1235752321092661249	2020-03-06 02:21:27	RT @TeaPainUSA: Trump is preventing’ #COVIDー19 testin’ to keep numbers of reported infections down.  Trump will gladly let you die just to…	Logan	United States	False	{u'user_mentions': [{u'id': 2421067430, u'indices': [3, 14], u'id_str': u'2421067430', u'screen_name': u'TeaPainUSA', u'name': u'Tea Pain'}], u'symbols': [], u'hashtags': [{u'indices': [37, 46], u'text': u'COVID\u30fc19'}], u'urls': []}	1	
7363	1235752611027935232	2020-03-06 02:22:36	RT @TeaPainUSA: Trump is preventing’ #COVIDー19 testin’ to keep numbers of reported infections down.  Trump will gladly let you die just to…	Beth🌊	West coast elite😏	False	{u'user_mentions': [{u'id': 2421067430, u'indices': [3, 14], u'id_str': u'2421067430', u'screen_name': u'TeaPainUSA', u'name': u'Tea Pain'}], u'symbols': [], u'hashtags': [{u'indices': [37, 46], u'text': u'COVID\u30fc19'}], u'urls': []}	1	
7389	1235752799809482752	2020-03-06 02:23:21	China's Li Jingliang didn't let coronavirus outbreak affect preparation for UFC 248 bout with Neil Magny https://t.co/kI6142hknH	1STOPSP0RT	Oklahoma, USA	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/kI6142hknH', u'indices': [105, 128], u'expanded_url': u'https://mmajunkie.usatoday.com/2020/03/li-jingliang-coronavirus-ufc-248-neil-magny-china', u'display_url': u'mmajunkie.usatoday.com/2020/03/li-jin\u2026'}]}	0	
7482	1235753385183170561	2020-03-06 02:25:40	RT @TeaPainUSA: Trump is preventing’ #COVIDー19 testin’ to keep numbers of reported infections down.  Trump will gladly let you die just to…	BΔK Up	The Beyhive 	False	{u'user_mentions': [{u'id': 2421067430, u'indices': [3, 14], u'id_str': u'2421067430', u'screen_name': u'TeaPainUSA', u'name': u'Tea Pain'}], u'symbols': [], u'hashtags': [{u'indices': [37, 46], u'text': u'COVID\u30fc19'}], u'urls': []}	1	
7500	1235753562006749185	2020-03-06 02:26:23	RT @TeaPainUSA: Trump is preventing’ #COVIDー19 testin’ to keep numbers of reported infections down.  Trump will gladly let you die just to…	Ni fyddai am fod fel chi	the rock you didn't turn over	False	{u'user_mentions': [{u'id': 2421067430, u'indices': [3, 14], u'id_str': u'2421067430', u'screen_name': u'TeaPainUSA', u'name': u'Tea Pain'}], u'symbols': [], u'hashtags': [{u'indices': [37, 46], u'text': u'COVID\u30fc19'}], u'urls': []}	1	
7574	1235754067365896194	2020-03-06 02:28:23	RT @TeaPainUSA: Trump is preventing’ #COVIDー19 testin’ to keep numbers of reported infections down.  Trump will gladly let you die just to…	Jay Sims	Austin, Texas	False	{u'user_mentions': [{u'id': 2421067430, u'indices': [3, 14], u'id_str': u'2421067430', u'screen_name': u'TeaPainUSA', u'name': u'Tea Pain'}], u'symbols': [], u'hashtags': [{u'indices': [37, 46], u'text': u'COVID\u30fc19'}], u'urls': []}	1	
7599	1235754247041540096	2020-03-06 02:29:06	RT @TeaPainUSA: Trump is preventing’ #COVIDー19 testin’ to keep numbers of reported infections down.  Trump will gladly let you die just to…	LunaMoon	Princeton, NJ	False	{u'user_mentions': [{u'id': 2421067430, u'indices': [3, 14], u'id_str': u'2421067430', u'screen_name': u'TeaPainUSA', u'name': u'Tea Pain'}], u'symbols': [], u'hashtags': [{u'indices': [37, 46], u'text': u'COVID\u30fc19'}], u'urls': []}	1	
7763	1235755486026309632	2020-03-06 02:34:01	RT @TeaPainUSA: Trump is preventing’ #COVIDー19 testin’ to keep numbers of reported infections down.  Trump will gladly let you die just to…	Alice	New Jersey, USA	False	{u'user_mentions': [{u'id': 2421067430, u'indices': [3, 14], u'id_str': u'2421067430', u'screen_name': u'TeaPainUSA', u'name': u'Tea Pain'}], u'symbols': [], u'hashtags': [{u'indices': [37, 46], u'text': u'COVID\u30fc19'}], u'urls': []}	1	
7832	1235755910988992513	2020-03-06 02:35:43	RT @marcelsalathe: 10% of COVID patients in intensive care unit…  Message from the ESICM President &amp; colleagues in Northern Italy: GET READ…	Poutinho	Toronto, Ontario	False	{u'user_mentions': [{u'id': 14177696, u'indices': [3, 17], u'id_str': u'14177696', u'screen_name': u'marcelsalathe', u'name': u'Marcel Salath\xe9'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
7846	1235755964638392322	2020-03-06 02:35:55	RT @TeaPainUSA: Trump is preventing’ #COVIDー19 testin’ to keep numbers of reported infections down.  Trump will gladly let you die just to…	Ms T	Nebraska, USA	False	{u'user_mentions': [{u'id': 2421067430, u'indices': [3, 14], u'id_str': u'2421067430', u'screen_name': u'TeaPainUSA', u'name': u'Tea Pain'}], u'symbols': [], u'hashtags': [{u'indices': [37, 46], u'text': u'COVID\u30fc19'}], u'urls': []}	1	
7942	1235756572174934017	2020-03-06 02:38:20	"CARRIERS ALLOWED GO TO THEIR HOME....WHEN PRESIDENT 1/31/2020 MADE STATEMENT NO ENTER?? ENTERING USA ""RISK"" AREAS...ENTER USA ""ONLY!!"" DESIGNATED MILITARY READY STATIONS HANDLE VIRUS.  DUMB ASSES ALLOWED INFECTED, OFF BOAT,2 HOSPITAL!?!? IDIOTS!! HUMAN HI RISK IDIOT ERROR HUGE!!!"	Hard Corp	None	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/AO52CLfMHN', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1235756572174934017', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}	0	#JustNow  3 confirmed cases of #Coronavirus in Maryland (Montgomery County)  Below are the details from @GovLarryHogan press conference. https://t.co/vfu1rcu0C7
